date,ticker,open,high,low,close,volume,asset_type,sma_7,ema_7,sma_14,ema_14,sma_21,ema_21,sma_50,ema_50,sma_200,ema_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,bb_pct_b,atr,atr_pct,volume_sma_20,volume_ratio,obv,daily_return,log_return,price_range,upper_shadow,lower_shadow,body_size,is_bullish,volatility_5d,momentum_5d,volatility_10d,momentum_10d,volatility_21d,momentum_21d,future_return_5d,target_direction_5d
2022-01-21,AAPL,151.09,151.89,150.47,151.1,66916891,stock,159.27857142857144,157.2913921851292,157.9892857142857,157.21559014330822,157.54933333333332,156.4049650103237,157.54933333333332,154.28310491526466,157.54933333333332,152.25799006480256,49.531804970315015,1.5274877064939574,2.0194431600300415,-0.49195545353608416,166.36596199469707,148.73270467196957,0.11192213225948805,0.13425173152584755,4.607142857142859,0.03049068734045572,105524969.26666667,0.6341332371939817,23030410.0,-0.03029136182774994,-0.030759625624018162,0.009397749834546575,0.005228325612177314,0.004103242885506318,6.618133686294445e-05,1,0.26285794843437515,-0.07351768961922867,0.30607595993940734,-0.03487480838017376,,,-0.061019192587690285,0
2022-01-24,AAPL,150.94,151.38,149.06,149.62,108110346,stock,157.5885714285714,155.3735441388469,157.88642857142858,156.20284479086712,157.05375,155.78815000938516,157.05375,154.10023805584254,157.05375,152.23174140744135,47.75840597550245,0.7932337913956644,1.7742012863031662,-0.9809674949075018,166.44892571238915,147.65857428761086,0.11964280652183276,0.10438472746136242,4.569285714285717,0.03053927091488916,105686555.3125,1.0229337559294978,-85079936.0,-0.009794837855724658,-0.009843122834435001,0.015505948402619924,0.002940783317738255,0.0037428151316669044,0.008822349953214764,0,0.2600745526483444,-0.07516380269501788,0.307716099082369,-0.040589932670727746,,,-0.02613286993717412,0
2022-01-25,AAPL,146.23,148.66,145.71,146.96,118492519,stock,155.28428571428572,153.2701581041352,157.46357142857144,154.97046548541817,156.46,154.9855909176229,156.46,153.8202287203193,156.46,152.17928626905885,41.01941747398586,-0.0032698035263365455,1.4187070683372658,-1.4219768718636023,166.79078651410435,146.12921348589566,0.1320565833325367,0.04020925768653118,4.560000000000002,0.031028851388132838,106439847.29411764,1.1132345723809947,-203572455.0,-0.017778371875417753,-0.017938305537388673,0.020073489384866552,0.01156777354382137,0.003538377789874672,0.00496733805117051,1,0.2512911549501023,-0.08424725822532397,0.2524504233703763,-0.08430431802604521,,,-0.012180185084376793,0
2022-01-26,AAPL,149.76,150.44,147.15,147.84,146675876,stock,153.29285714285714,151.9126185781014,156.79642857142858,154.01973675402908,155.9811111111111,154.33599174329353,155.9811111111111,153.58570994697348,155.9811111111111,152.1361092912573,34.19092755423607,-0.5570743886814569,1.0235507769335213,-1.5806251656149781,166.79588290199456,145.16633932022762,0.13866771064580646,0.12361151633425302,4.338571428571429,0.029346397649969082,108675182.22222222,1.3496722218546697,-56896579.0,0.0059880239520957446,0.005970166986503754,0.022253787878787824,0.004599567099567146,0.004667207792207776,0.012987012987012903,0,0.2586533737210784,-0.08304906034857029,0.23425933186080575,-0.09178031699225953,,,-0.016571969696969835,0
2022-01-27,AAPL,144.88,146.64,143.9,145.49,85392439,stock,151.15142857142857,150.30696393357604,156.00571428571428,152.88243852015853,155.42894736842106,153.53181067572137,155.42894736842106,153.26823112552356,155.42894736842106,152.0699788505483,32.299328428358876,-1.1720828313109166,0.5844240552846337,-1.7565068865955502,166.98891256394123,143.8689821729009,0.14874919236400663,0.07011343891071106,4.462857142857142,0.030674665907327935,107449774.68421052,0.7947195650827981,-142289018.0,-0.0158955627705627,-0.016023252166076633,0.018832909478314525,0.007904323321190303,0.006735858134579625,0.004192728022544598,1,0.2124132477729151,-0.06629444230522386,0.23620994104319054,-0.09885413440693702,,,-0.02570623410543682,0
2022-01-28,AAPL,144.14,145.31,141.42,141.88,179517822,stock,148.38714285714286,148.20022295018202,155.0007142857143,151.41544671747073,154.7515,152.47255515974672,154.7515,152.8216338264834,154.7515,151.96858602616476,29.471841259373804,-1.928547191418744,0.08182980594395817,-2.010376997362702,167.53094776831762,141.97205223168237,0.16516089043812338,-0.003601573141142537,4.565714285714287,0.0321801119658464,111053177.05,1.6165032388282923,-321806840.0,-0.02481270190391105,-0.02512572582187637,0.027417535945869854,0.008246405413025204,0.0032421764871723145,0.015928954045672336,0,0.18607082240517916,-0.061019192587690285,0.21586816418838478,-0.1300508921454412,,,-0.01036086833944172,0
2022-01-31,AAPL,147.12,148.1,144.82,145.71,73082384,stock,146.94285714285712,147.57766721263653,153.945,150.65472048847462,154.32095238095238,151.85777741795155,154.32095238095238,152.54274622544486,154.32095238095238,151.90631153834224,27.9797377819079,-2.1937138873275046,-0.3732789327103344,-1.8204349546171703,167.80189379554756,141.13310620445245,0.17264982984184446,0.17161986760352976,4.601428571428572,0.03157936017726012,109164341.2,0.6694712076046385,-248724456.0,0.026994643360586545,0.026636715120342193,0.022510465994097874,0.006725688010431609,0.006108022784983973,0.00967675519868229,0,0.3381255892178372,-0.02613286993717412,0.2972314485595664,-0.09933242675237974,,,-0.034177475808112145,0
2022-02-01,AAPL,146.33,146.61,144.81,145.17,164294329,stock,146.0957142857143,146.9757504094774,152.68714285714285,149.92342442334467,154.0247619047619,151.2497976526832,153.905,152.25361892248623,153.905,151.83928356283636,22.3200251483418,-2.419542906773671,-0.7825317275230017,-1.6370111792506694,168.07246322325926,140.27353677674074,0.18030995340635858,0.1761385725690445,4.508571428571429,0.031057184187996346,111944679.9,1.4676385486038757,-413018785.0,-0.0037059913526870103,-0.003712875552426436,0.0123992560446374,0.001928773162499147,0.0024798512089273628,0.007990631673210891,0,0.31916770634700004,-0.012180185084376793,0.2990122976770651,-0.09540129611166503,0.28368065600920644,-0.04108593698394869,-0.050148102224977675,0
2022-02-02,AAPL,143.33,146.44,142.01,145.39,127231047,stock,145.49142857142857,146.57931280710804,151.54,149.31896783356538,153.75476190476192,150.71708877516656,153.53478260869565,151.9844573961142,153.53478260869565,151.77511158708674,23.843648207381747,-2.5513514786272253,-1.1362956777438464,-1.415055800883379,168.23778016138436,139.35921983861567,0.18776880348487593,0.20883243811183308,4.391428571428571,0.030204474664203666,114545642.15,1.1107454068190807,-285787738.0,0.0015154646276778205,0.0015143174699972922,0.030469770960863934,0.007221954742417026,0.009079028819038598,0.014168787399408309,1,0.31327423211559075,-0.016571969696969835,0.2950735677363915,-0.09824474353408175,0.2839392690110969,-0.037534754402224424,-0.044913680445697546,0
2022-02-03,AAPL,141.11,142.01,140.34,141.75,191570804,stock,144.74714285714285,145.37198460533102,150.0157142857143,148.30977212242334,153.22476190476192,149.90189888651503,153.04375000000002,151.58310612567837,153.04375000000002,151.67535923298638,17.370030580296103,-2.91591544257372,-1.4922196307098212,-1.4236958118638987,168.32865742656656,137.7253425734334,0.19998637399369495,0.1315105061614395,4.390714285714283,0.030975056689342386,120319928.2,1.5921784967273733,-477358542.0,-0.025036109773711956,-0.025354844335472658,0.01178130511463836,0.0018342151675484366,0.0054320987654321706,0.004514991181657752,1,0.3426947387570255,-0.02570623410543682,0.27806167418226185,-0.09029649595687328,0.2904555962227563,-0.07280219780219777,-0.030617283950617358,0
2022-02-04,AAPL,140.91,142.3,139.73,140.41,107092554,stock,143.68571428571428,144.13148845399826,148.4892857142857,147.2564691727669,152.42619047619047,149.0389989877409,152.5384,151.14494510114196,152.5384,151.56326610629,17.354109379031613,-3.2752072611349377,-1.8488171567948446,-1.426390104340093,168.41458629183555,136.02441370816442,0.21278596095553548,0.13539867009022813,4.194285714285714,0.02987170225970881,121313883.4,0.8827724421624406,-584451096.0,-0.009453262786596195,-0.00949822848131066,0.01830353963392936,0.00989957980200851,0.00484295990314085,0.0035609999287800017,0,0.3008819790114758,-0.01036086833944172,0.2517023689852204,-0.07074784910655196,0.26757619638866026,-0.10669296348135904,-0.026208959475820914,0
2022-02-07,AAPL,142.29,143.26,139.75,140.73,139629168,stock,143.00571428571428,143.2811163404987,147.07857142857142,146.38627328306467,151.67238095238093,148.2836354434008,152.08423076923077,150.73651588148934,152.08423076923077,151.4554724136901,18.897637794442318,-3.4938523353793585,-2.1778241925117476,-1.3160281428676108,168.33167057529968,134.58532942470035,0.22280915993885672,0.18208405313807788,4.162857142857143,0.029580452944341244,125375477.1,1.1136880203051445,-444821928.0,0.0022790399544192486,0.0022764468819255336,0.024941377105094798,0.006892631279755553,0.006963689334185958,0.01108505649115329,0,0.1796841785561437,-0.034177475808112145,0.25564626571624016,-0.05941719021521197,0.2688596808810913,-0.10111139499233524,-0.03858452355574493,0
2022-02-08,AAPL,139.04,139.48,137.38,137.89,135299848,stock,142.43571428571428,141.93333725537403,145.41142857142856,145.2534368453227,150.81238095238095,147.33875949400073,151.55851851851853,150.23273094496034,151.55851851851853,151.32049258867826,15.514184396521287,-3.8518921817488945,-2.512637790359177,-1.3392543913897175,167.67537385760272,132.98162614239732,0.2307862295918964,0.14147718770195886,4.195714285714284,0.030427980895745044,124282807.55,1.088644918621772,-580121776.0,-0.020180487458253404,-0.02038689515482655,0.01522953078540862,0.0031909493074189408,0.00369860033359918,0.008339981144390498,0,0.19871390814020778,-0.050148102224977675,0.25908662252367454,-0.06171747414262396,0.27396886037467155,-0.11580634818852198,0.014794401334397023,1
2022-02-09,AAPL,139.66,140.25,138.66,138.86,135530604,stock,141.45714285714286,141.16500294153053,144.20000000000002,144.40097859927968,149.78238095238095,146.5679631763643,151.105,149.78674149613835,151.105,151.1965075877959,21.156462584026627,-4.011132606320473,-2.8123367535514365,-1.1987958527690363,166.16015536908773,132.10484463091225,0.22835606415888876,0.19835835359139736,3.740000000000001,0.02693360218925537,123844553.85,1.094360621378583,-444591172.0,0.007034592791355543,0.007009965471477618,0.011450381679389337,0.004248883767823732,0.0014402995823132438,0.005761198329252361,0,0.22177288899184827,-0.044913680445697546,0.2605219762484561,-0.06074134199134196,0.24863071476863136,-0.13477475232101688,0.007777617744490817,1
2022-02-10,AAPL,139.71,141.25,136.1,137.41,162246170,stock,140.34857142857143,140.2262522061479,143.22214285714284,143.46884811937574,148.5742857142857,145.73542106942207,150.63275862068966,149.30137908452508,150.63275862068966,151.05932840781784,23.80405663860222,-4.2058522254997115,-3.0910398479410914,-1.11481237755862,164.6889705683268,131.1720294316732,0.22657221557862375,0.1861139578004761,3.7257142857142873,0.02711385114412552,126768729.9,1.2798595430286823,-606837342.0,-0.01044217197177022,-0.010497073981444411,0.03747907721417659,0.011207335710646912,0.00953351284477114,0.01673822865875854,0,0.1733454563552294,-0.030617283950617358,0.25616766350008474,-0.055536462987146984,0.23669939898481449,-0.15585452758324125,-0.0005094243504839557,0
2022-02-11,AAPL,136.24,138.1,135.31,136.73,196903120,stock,139.11142857142858,139.35218915461093,142.30142857142857,142.5703350367923,147.39714285714285,144.91674642674735,150.16933333333333,148.80838382630841,150.16933333333333,150.9167480256505,24.555862612144608,-4.3647254060475404,-3.3457769595623814,-1.018948446485159,162.47319869702773,130.7518013029723,0.21636216143954592,0.18845950015206955,3.759285714285716,0.027494227413776905,129711934.0,1.5180031043403985,-803740462.0,-0.004948693690415618,-0.004960979022692787,0.020405178088202972,0.010019746946537005,0.00680172602940106,0.003583705112264907,1,0.17091398399935934,-0.026208959475820914,0.2322675076200451,-0.03629828023681991,0.2369424106967018,-0.15311241870548153,0.019746946536970844,1
2022-02-14,AAPL,134.07,135.62,133.79,135.3,142679776,stock,138.19,138.3391418659582,141.46857142857144,141.60095703188665,146.07380952380953,144.04249675158852,149.68967741935484,148.27864328410024,149.68967741935484,150.76135749803208,25.80912862920617,-4.553532309256809,-3.587328029501267,-0.9662042797555421,160.21130808201437,130.36569191798563,0.20542311445178896,0.165327733724087,3.6900000000000017,0.027272727272727282,132949073.15,1.073191196796311,-946420238.0,-0.010458567980691669,-0.010513643144247726,0.013525498891352641,0.0023651145602364607,0.0020694752402069558,0.009090909090909224,1,0.1588321277020394,-0.03858452355574493,0.16006362893819315,-0.07144327774346304,0.22777205845525347,-0.17039671347108953,0.008425720620842458,1
2022-02-15,AAPL,137.45,141.18,137.05,139.93,64876459,stock,138.12142857142857,138.73685639946865,140.9035714285714,141.37816276096842,145.03333333333333,143.668633410535,149.38468749999998,147.95124550825318,149.38468749999998,150.65358279655914,35.79892279891857,-4.280221110241229,-3.7259066456492596,-0.5543144645919691,157.51634791776718,131.0056520822328,0.18376897314959945,0.3366319757541606,3.8614285714285734,0.02759543036824536,132425922.6,0.48990754405431236,-881543779.0,0.03422025129342199,0.03364776239087961,0.02951475737868931,0.008933037947545202,0.0028585721432143017,0.017723147287929807,1,0.29523087248117497,0.014794401334397023,0.2617919973957047,-0.03609561204105516,0.27135340171151046,-0.13505995796761028,-0.020939040949045973,0
2022-02-16,AAPL,139.08,140.19,138.91,139.94,133416605,stock,138.00857142857143,139.0376422996015,140.50714285714284,141.18640772617263,144.05523809523808,143.32966673685,149.09848484848484,147.63707901773347,149.09848484848484,150.54697998266303,39.121912973156775,-4.016513235112285,-3.7840279635418645,-0.23248527157042043,153.8849694881916,132.50803051180839,0.14928394881427412,0.3476629416572472,3.671428571428574,0.026235733681782007,131259848.65,1.016431188636517,-748127174.0,7.146430358040412e-05,7.146175012871404e-05,0.00914677719022439,0.0017864799199656996,0.0012148063455767895,0.006145490924681901,1,0.2933036843331918,0.007777617744490817,0.2610902319423714,-0.03748538413921165,0.27237842802565443,-0.12799102691924225,-0.05466628555095043,0
2022-02-17,AAPL,138.44,139.8,136.35,137.34,94508481,stock,137.93,138.6132317247011,140.18285714285713,140.67355336268295,142.91761904761904,142.78515157895455,148.75264705882353,147.2332719974302,148.75264705882353,150.41556724651716,40.73469387522336,-3.97153967784476,-3.821530306402444,-0.15000937144231585,151.455165305088,133.089834694912,0.12908559707727063,0.23142329399231654,3.6371428571428583,0.026482764359566466,128673362.1,0.7344836469887839,-842635655.0,-0.01857939116764329,-0.018754156125220356,0.025120139799039005,0.009902431920780644,0.007208387942332963,0.008009319935925399,0,0.31936885026901124,-0.0005094243504839557,0.24760081692870034,-0.03111111111111109,0.27234218743941196,-0.14817341685790475,-0.059268967525848315,0
2022-02-18,AAPL,138.96,139.81,137.97,139.43,113450071,stock,138.01142857142858,138.81742379352585,139.7342857142857,140.50774624765856,142.13714285714286,142.4801377990496,148.4862857142857,146.9272613308643,148.4862857142857,150.30625811968613,36.203866430110494,-3.7243206266768425,-3.802088370457324,0.07776774378048135,149.9463346024517,133.43166539754833,0.11655576089113044,0.3632125190030683,3.3692857142857155,0.024164711427137026,131000021.1,0.8660309302344767,-729185584.0,0.015217707878258269,0.015103080014399237,0.013196586100552273,0.0027253819120705404,0.007100337086710242,0.0033708671017714897,1,0.3316651034468839,0.019746946536970844,0.26043530197507236,-0.006979559860408768,0.2653059957231376,-0.10518547041458082,-0.06978412106433352,0
2022-02-21,AAPL,138.23,138.52,135.57,136.44,162562603,stock,137.87285714285716,138.22306784514439,139.1107142857143,139.9653800813041,141.43904761904764,141.93103436277235,148.15166666666667,146.51599618063432,148.15166666666667,150.16828540207732,32.6854422829925,-3.7267066050873723,-3.7870120173833337,0.060305412295961425,148.70549209805944,133.35450790194056,0.10884906896489309,0.2009963699147984,3.516428571428573,0.025772710139464767,133722633.95,1.215670055116574,-891748187.0,-0.02144445241339743,-0.02167772565648468,0.021621225447083094,0.0021254763998828823,0.0063764291996482305,0.013119319847551979,0,0.3695592907155519,0.008425720620842458,0.27980907737080146,-0.03048390535067147,0.2560244068302724,-0.09702183984116475,-0.03642626795661097,0
2022-02-22,AAPL,138.12,138.52,136.86,137.0,87614907,stock,137.91142857142856,137.91730088385827,138.51142857142858,139.56999607046356,140.83809523809524,141.48275851161122,147.85027027027027,146.14281985982512,147.85027027027027,150.03725768663375,33.58121330540068,-3.6414340057784216,-3.7578964150623513,0.1164624092839297,147.87263700089792,133.19136299910204,0.10446925968317455,0.2594214235362767,3.34857142857143,0.024442127215849856,132178753.35,0.6628516619849656,-804133280.0,0.004104368220463117,0.004095968277679844,0.012116788321167858,0.0029197080291971217,0.0010218978102188784,0.008175182481751858,0,0.24809048901303773,-0.020939040949045973,0.2639914878351328,-0.006454420190006416,0.25715681450622635,-0.08434701243149312,-0.03708029197080298,0
2022-02-23,AAPL,130.57,132.78,129.76,132.29,202705835,stock,137.48142857142855,136.5104756628937,137.8357142857143,138.59932992773508,140.1395238095238,140.64705319237385,147.44078947368422,145.59957202218493,147.44078947368422,149.86066805791106,32.23140495698259,-3.908853661524631,-3.7880878643548077,-0.1207657971698235,147.12995138672204,132.37904861327797,0.1055486783856267,-0.006036824636773495,3.5050000000000034,0.02649482198200925,134980251.3,1.5017443777588788,-1006839115.0,-0.034379562043795664,-0.034984443353836235,0.02282863406153156,0.0037039836722353096,0.006122911784715416,0.013001738604580837,1,0.323228231393598,-0.05466628555095043,0.31003940053331924,-0.04731384127898619,0.27480833553329853,-0.09982308111050642,-0.004611081714415155,0
2022-02-24,AAPL,130.63,131.05,129.07,129.2,166266220,stock,135.94857142857143,134.68285674717026,137.035,137.34608593737042,139.25190476190477,139.60641199306713,146.97307692307692,144.95645155072668,146.97307692307692,149.65508927126515,30.24321466188438,-4.320320871450889,-3.894534465774024,-0.425786405676865,147.1941268784967,130.6858731215033,0.11881570287169557,-0.090007892013706,3.5514285714285734,0.02748783724015924,139023940.35,1.1959538651074217,-1173105335.0,-0.023357774586136526,-0.02363489112578726,0.015325077399380948,0.003250773993808173,0.0010061919504643611,0.011068111455108413,0,0.3321083741107517,-0.059268967525848315,0.3234669760041986,-0.05974819882104654,0.2790108327739375,-0.12608225108225113,0.014009287925696556,1
2022-02-25,AAPL,127.43,130.09,126.3,129.7,96608668,stock,134.4857142857143,133.4371425603777,136.24714285714285,136.3266078123877,138.5,138.70582908460648,146.54125,144.35815933305113,146.54125,149.4565311690635,30.683012257689825,-4.553575000350946,-4.026342572689408,-0.5272324276615379,147.42624780484763,129.2357521951524,0.1314997766928254,0.025521448937191105,3.5714285714285743,0.02753607225465362,134878482.65,0.7162644877495254,-1076496667.0,0.0038699690402477227,0.0038624999738967676,0.02922127987663845,0.0030069390902082867,0.008712413261372473,0.01750192752505769,1,0.2792249484076197,-0.06978412106433352,0.3273921620132131,-0.051415197835149584,0.27888842744686326,-0.10852979586225875,-0.016114109483423178,0
2022-02-28,AAPL,131.39,132.51,130.32,131.47,84854940,stock,133.64714285714285,132.94535692028327,135.78857142857143,135.67906010406935,138.0042857142857,138.04802644055133,146.17365853658535,143.85274131999032,146.17365853658535,149.27756070966984,38.31877729062427,-4.543234787946659,-4.129721015740859,-0.41351377220579977,146.5092262122665,128.7287737877335,0.12920056405389516,0.15417077961800393,3.5328571428571465,0.02687196427213164,135467110.45,0.6263877563471884,-991641727.0,0.01364687740940651,0.013554597386114876,0.0166577926523161,0.007910549935346406,0.008138738875789102,0.0006085038411805926,1,0.32942637916478423,-0.03642626795661097,0.33871422683547664,-0.02830746489283087,0.2767202121887037,-0.07337186354665914,-0.04153038716056889,0
